CH1,CH2,CH3,CH4,Label
0,0,6,16,focus
89,53,32,24,focus
0,0,12,19,focus
83,47,25,19,focus
0,0,15,21,focus
78,39,19,14,focus
70,78,67,53,focus
0,0,2,14,focus
98,67,53,43,focus
0,0,1,14,focus
94,59,41,33,focus
0,0,5,15,focus
89,54,33,26,focus
0,0,10,19,focus
85,48,26,20,focus
0,0,15,21,focus
81,44,23,17,focus
0,25,37,35,focus
0,0,0,0,focus
96,66,46,34,focus
0,0,0,5,focus
95,62,43,31,focus
0,0,3,12,focus
93,56,36,27,focus
0,0,8,17,focus
91,51,29,21,focus
0,0,14,21,focus
84,46,24,18,focus
0,0,17,23,focus
11,0,0,0,focus
97,71,51,36,focus
0,0,0,5,focus
96,65,48,36,focus
0,0,2,12,focus
93,57,38,29,focus
0,0,7,16,focus
90,53,32,23,focus
0,0,12,19,focus
84,46,25,19,focus
0,0,15,21,focus
75,37,18,13,focus
86,87,72,55,focus
0,0,5,17,focus
100,69,55,46,focus
0,0,3,16,focus
93,59,41,33,focus
0,0,6,16,focus
91,53,33,25,focus
0,0,11,19,focus
85,48,26,19,focus
0,0,15,22,focus
83,44,22,17,focus
12,47,50,43,focus
0,0,0,4,focus
98,66,48,37,focus
0,0,0,8,focus
95,61,42,32,focus
0,0,4,13,focus
89,55,35,26,focus
0,0,9,17,focus
88,49,28,20,focus
0,0,14,20,focus
83,46,24,18,focus
0,0,20,25,focus
0,0,0,0,focus
97,68,46,32,focus
0,0,0,3,focus
95,64,46,33,focus
0,0,2,12,focus
92,57,38,29,focus
0,0,8,17,focus
92,52,32,24,focus
0,0,14,21,focus
83,46,26,20,focus
0,0,16,23,focus
68,30,13,11,focus
101,87,70,53,focus
0,0,7,18,focus
98,69,56,46,focus
0,0,5,18,focus
94,59,42,35,focus
0,0,8,18,focus
92,53,33,26,focus
0,0,12,20,focus
83,47,26,20,focus
0,0,15,22,focus
79,42,21,16,focus
50,67,62,50,focus
0,0,0,11,focus
99,67,52,42,focus
0,0,0,12,focus
95,60,42,33,focus
0,0,5,15,focus
92,54,34,26,focus
0,0,10,18,focus
87,48,27,20,focus
0,0,15,21,focus
82,45,23,17,focus
0,18,32,32,focus
0,0,0,0,focus
99,67,46,33,focus
0,0,0,4,focus
95,63,44,32,focus
0,0,3,12,focus
90,56,36,27,focus
0,0,8,16,focus
89,50,29,21,focus
0,0,13,20,focus
83,45,24,17,focus
0,0,16,22,focus
27,0,0,0,focus
100,75,55,39,focus
0,0,0,8,focus
96,65,48,37,focus
0,0,2,12,focus
90,57,38,29,focus
0,0,6,16,focus
91,52,31,23,focus
0,0,12,19,focus
83,47,25,18,focus
0,0,15,21,focus
76,37,17,13,focus
79,86,71,54,focus
0,0,5,17,focus
98,69,55,46,focus
0,0,3,16,focus
95,60,43,35,focus
0,0,7,18,focus
89,54,35,28,focus
0,0,13,22,focus
85,49,28,23,focus
0,0,17,25,focus
80,45,24,19,focus
0,33,43,40,focus
0,0,0,1,focus
97,67,48,36,focus
0,0,0,7,focus
95,62,44,33,focus
0,0,4,14,focus
94,56,36,28,focus
0,0,10,18,focus
86,50,29,22,focus
0,0,15,22,focus
81,46,24,18,focus
0,0,19,25,focus
0,0,0,0,focus
98,69,48,33,focus
0,0,0,3,focus
95,64,46,34,focus
0,0,1,11,focus
91,57,38,28,focus
0,0,7,16,focus
92,52,31,23,focus
0,0,12,20,focus
84,47,25,18,focus
0,0,15,22,focus
74,35,16,12,focus
100,88,72,54,focus
0,0,5,17,focus
97,68,54,45,focus
0,0,3,15,focus
93,58,40,33,focus
0,0,6,16,focus
91,53,32,25,focus
0,0,12,20,focus
87,47,26,20,focus
0,0,16,23,focus
80,43,22,17,focus
38,62,59,49,focus
0,0,0,10,focus
100,68,53,43,focus
0,0,1,14,focus
97,61,44,35,focus
0,0,7,18,focus
91,55,36,28,focus
0,0,12,21,focus
85,49,28,22,focus
0,0,16,24,focus
84,45,24,19,focus
0,19,34,35,focus
0,0,0,0,focus
98,67,47,34,focus
0,0,0,5,focus
97,63,44,33,focus
0,0,4,13,focus
92,57,37,28,focus
0,0,9,18,focus
91,50,29,22,focus
0,0,13,21,focus
82,45,23,17,focus
0,0,16,22,focus
28,0,0,0,focus
100,75,56,40,focus
0,0,0,8,focus
96,65,48,37,focus
0,0,1,12,focus
94,57,37,29,focus
0,0,6,15,focus
88,52,31,23,focus
0,0,12,19,focus
83,47,25,19,focus
0,0,16,23,focus
74,37,19,15,focus
56,71,66,53,focus
0,0,3,17,focus
99,70,57,48,focus
0,0,7,21,focus
96,62,47,40,focus
0,0,12,24,focus
91,56,39,33,focus
0,0,16,26,focus
85,49,30,25,focus
0,0,18,26,focus
81,44,25,21,focus
2,40,48,44,focus
0,0,0,4,focus
100,67,49,38,focus
0,0,0,8,focus
95,62,43,32,focus
0,0,4,13,focus
91,54,34,25,focus
0,0,8,16,focus
86,49,26,18,focus
0,0,12,18,focus
83,46,22,15,focus
0,0,19,23,focus
0,0,0,0,focus
97,68,46,31,focus
0,0,0,1,focus
95,63,44,31,focus
0,0,0,8,focus
89,55,35,25,focus
0,0,3,11,focus
90,50,26,17,focus
0,0,8,14,focus
85,45,20,12,focus
0,0,11,16,focus
75,36,15,9,focus
94,87,70,52,focus
0,0,4,15,focus
99,69,55,44,focus
0,0,2,15,focus
93,59,42,33,focus
0,0,7,17,focus
91,55,35,27,focus
0,0,13,22,focus
85,49,29,23,focus
0,0,18,25,focus
81,45,25,20,focus
0,30,42,40,focus
0,0,0,0,focus
98,67,48,37,focus
0,0,0,8,focus
98,62,44,33,focus
0,0,4,13,focus
93,55,35,26,focus
0,0,8,16,focus
87,49,26,19,focus
0,0,12,18,focus
82,45,21,14,focus
0,0,16,20,focus
0,0,0,0,focus
97,70,48,33,focus
0,0,0,2,focus
95,64,45,32,focus
0,0,0,9,focus
91,57,37,28,focus
0,0,7,16,focus
90,53,33,25,focus
0,0,16,24,focus
85,48,29,24,focus
0,0,21,28,focus
69,32,19,18,focus
60,74,68,56,focus
0,0,4,18,focus
98,69,57,48,focus
0,0,6,20,focus
94,61,45,38,focus
0,0,10,21,focus
91,55,37,30,focus
0,0,14,23,focus
88,48,27,22,focus
0,0,16,23,focus
82,43,21,16,focus
27,58,56,46,focus
0,0,0,5,focus
99,66,48,37,focus
0,0,0,7,focus
95,60,40,29,focus
0,0,1,10,focus
92,53,31,21,focus
0,0,5,12,focus
87,47,22,14,focus
0,0,8,13,focus
84,43,17,8,focus
0,3,16,17,focus
20,0,0,0,focus
97,70,47,29,focus
0,0,0,0,focus
94,61,40,26,focus
0,0,0,5,focus
90,55,33,23,focus
0,0,4,12,focus
87,52,30,20,focus
0,0,13,19,focus
83,47,25,18,focus
0,0,16,22,focus
71,34,16,12,focus
99,88,72,55,focus
0,0,6,18,focus
100,69,56,46,focus
0,0,4,17,focus
93,59,42,34,focus
0,0,8,18,focus
92,54,34,27,focus
0,0,13,22,focus
85,48,28,22,focus
0,0,17,24,focus
80,43,23,19,focus
25,53,55,48,focus
0,0,0,9,focus
98,68,52,42,focus
0,0,1,13,focus
96,62,45,35,focus
0,0,7,17,focus
92,55,36,29,focus
0,0,12,21,focus
88,50,29,22,focus
0,0,16,23,focus
82,46,24,18,focus
0,12,29,31,focus
0,0,0,0,focus
98,67,45,32,focus
0,0,0,2,focus
95,62,43,31,focus
0,0,1,10,focus
90,55,35,25,focus
0,0,6,14,focus
89,50,27,19,focus
0,0,11,18,focus
83,45,22,15,focus
0,0,14,19,focus
48,12,0,1,focus
97,80,60,43,focus
0,0,0,9,focus
96,66,49,38,focus
0,0,0,11,focus
91,57,37,28,focus
0,0,3,12,focus
90,51,28,20,focus
0,0,9,16,focus
85,46,23,15,focus
0,0,12,18,focus
78,40,19,13,focus
59,74,65,50,focus
0,0,0,13,focus
99,68,53,43,focus
0,0,1,13,focus
96,60,42,33,focus
0,0,5,15,focus
92,54,33,25,focus
0,0,10,18,focus
85,47,25,18,focus
0,0,13,19,focus
81,44,21,15,focus
0,24,35,33,focus
0,0,0,0,focus
97,66,45,32,focus
0,0,0,4,focus
95,62,43,31,focus
0,0,3,12,focus
93,57,37,27,focus
0,0,9,18,focus
88,51,29,22,focus
0,0,14,22,focus
81,46,25,19,focus
0,0,17,23,focus
21,0,0,0,focus
101,74,54,39,focus
0,0,0,8,focus
96,66,49,38,focus
0,0,3,14,focus
92,58,39,31,focus
0,0,7,17,focus
92,53,32,24,focus
0,0,12,20,focus
86,46,25,19,focus
0,0,15,21,focus
75,38,17,13,focus
94,88,72,55,focus
0,0,5,17,focus
98,68,54,45,focus
0,0,1,14,focus
93,58,40,32,focus
0,0,5,15,focus
90,53,32,24,focus
0,0,10,18,focus
88,47,25,18,focus
0,0,14,20,focus
83,44,22,15,focus
14,48,50,43,focus
0,0,0,3,focus
99,66,48,36,focus
0,0,0,7,focus
95,61,41,31,focus
0,0,3,12,focus
90,55,35,25,focus
0,0,9,17,focus
87,49,28,20,focus
0,0,14,21,focus
85,46,24,18,focus
0,0,21,26,focus
0,0,0,0,focus
97,68,46,31,focus
0,0,0,2,focus
95,64,45,32,focus
0,0,2,11,focus
93,57,37,28,focus
0,0,7,15,focus
91,51,30,22,focus
0,0,12,19,focus
83,46,24,18,focus
0,0,15,21,focus
66,27,11,9,focus
101,86,68,51,focus
0,0,4,16,focus
99,68,54,44,focus
0,0,3,16,focus
95,58,40,32,focus
0,0,6,16,focus
91,53,32,24,focus
0,0,11,19,focus
85,47,25,19,focus
0,0,14,21,focus
79,42,21,15,focus
50,69,63,50,focus
0,0,0,11,focus
98,67,51,41,focus
0,0,0,11,focus
97,60,41,32,focus
0,0,5,14,focus
92,54,34,25,focus
0,0,9,18,focus
85,48,26,19,focus
0,0,14,20,focus
82,45,23,17,focus
0,14,29,30,focus
0,0,0,0,focus
96,67,45,32,focus
0,0,0,3,focus
95,63,43,31,focus
0,0,2,11,focus
91,56,36,26,focus
0,0,7,16,focus
91,51,29,21,focus
0,0,13,20,focus
83,45,24,17,focus
0,0,15,21,focus
38,5,0,1,focus
100,79,60,43,focus
0,0,0,10,focus
96,66,50,39,focus
0,0,2,14,focus
92,58,39,31,focus
0,0,7,16,focus
90,53,32,24,focus
0,0,12,20,focus
84,47,25,19,focus
0,0,14,21,focus
77,38,18,14,focus
86,87,72,55,focus
0,0,5,17,focus
99,68,54,45,focus
0,0,1,14,focus
91,58,40,32,focus
0,0,4,15,focus
90,53,32,24,focus
0,0,9,17,focus
87,48,25,18,focus
0,0,14,20,focus
81,44,22,15,focus
0,28,38,35,focus
0,0,0,0,focus
96,67,47,34,focus
0,0,0,7,focus
96,63,44,33,focus
0,0,5,14,focus
94,56,37,28,focus
0,0,9,18,focus
90,50,29,21,focus
0,0,13,20,focus
83,45,23,17,focus
0,0,16,22,focus
16,0,0,0,focus
98,72,51,36,focus
0,0,0,4,focus
97,63,44,32,focus
0,0,0,8,focus
91,55,34,24,focus
0,0,1,9,focus
90,50,25,16,focus
0,0,4,10,focus
87,44,17,9,focus
0,0,7,11,focus
79,40,15,6,focus
80,84,65,47,focus
0,0,0,8,focus
97,65,48,37,focus
0,0,0,5,focus
93,58,36,26,focus
0,0,0,8,focus
89,54,31,21,focus
0,0,6,14,focus
87,48,26,18,focus
0,0,13,19,focus
83,45,22,16,focus
0,1,21,24,focus
0,0,0,0,focus
97,68,46,31,focus
0,0,0,3,focus
94,63,44,32,focus
0,0,1,11,focus
93,56,36,27,focus
0,0,6,15,focus
87,51,29,21,focus
0,0,12,19,focus
82,45,24,17,focus
0,0,14,21,focus
61,23,8,7,focus
100,84,66,49,focus
0,0,3,14,focus
97,67,52,42,focus
0,0,2,14,focus
95,58,40,31,focus
0,0,6,16,focus
92,53,32,25,focus
0,0,12,20,focus
87,47,26,20,focus
0,0,14,22,focus
77,41,20,15,focus
53,69,62,50,focus
0,0,0,12,focus
98,67,52,42,focus
0,0,0,13,focus
95,60,42,33,focus
0,0,5,16,focus
90,54,34,26,focus
0,0,11,19,focus
88,48,27,21,focus
0,0,15,22,focus
82,45,24,18,focus
0,20,34,34,focus
0,0,0,0,focus
98,66,46,33,focus
0,0,0,5,focus
95,63,44,32,focus
0,0,4,13,focus
92,56,36,28,focus
0,0,9,18,focus
89,50,29,22,focus
0,0,14,21,focus
83,46,24,18,focus
0,0,17,23,focus
17,0,0,0,focus
100,72,52,38,focus
0,0,0,6,focus
96,65,47,36,focus
0,0,2,12,focus
90,57,38,29,focus
0,0,6,16,focus
90,52,31,23,focus
0,0,12,19,focus
83,46,25,18,focus
0,0,15,21,focus
75,36,17,13,focus
93,87,72,55,focus
0,0,6,18,focus
97,68,55,46,focus
0,0,3,16,focus
95,59,41,34,focus
0,0,6,17,focus
90,54,34,26,focus
0,0,12,20,focus
85,48,27,20,focus
0,0,15,22,focus
81,44,22,17,focus
15,47,50,43,focus
0,0,0,4,focus
97,66,48,37,focus
0,0,0,8,focus
94,61,41,31,focus
0,0,3,12,focus
93,55,34,25,focus
0,0,8,16,focus
86,49,27,19,focus
0,0,13,19,focus
83,45,22,16,focus
0,0,19,23,focus
0,0,0,0,focus
96,67,45,31,focus
0,0,0,1,focus
97,63,44,31,focus
0,0,0,9,focus
90,56,35,26,focus
0,0,4,13,focus
89,51,28,19,focus
0,0,10,17,focus
83,45,22,15,focus
0,0,13,18,focus
73,34,14,9,focus
98,87,69,51,focus
0,0,4,15,focus
98,67,52,42,focus
0,0,1,13,focus
93,58,39,31,focus
0,0,4,14,focus
90,53,31,23,focus
0,0,10,17,focus
85,47,25,18,focus
0,0,15,21,focus
83,45,23,17,focus
42,65,61,50,focus
0,0,0,11,focus
97,67,51,42,focus
0,0,0,12,focus
94,61,42,33,focus
0,0,5,15,focus
90,55,35,27,focus
0,0,10,19,focus
86,49,28,21,focus
0,0,14,21,focus
84,45,23,18,focus
0,6,24,27,focus
0,0,0,0,focus
96,66,44,30,focus
0,0,0,2,focus
94,63,43,30,focus
0,0,1,10,focus
92,56,35,26,focus
0,0,6,15,focus
90,51,28,20,focus
0,0,11,18,focus
81,45,23,16,focus
0,0,13,19,focus
40,7,0,0,focus
98,78,59,42,focus
0,0,0,10,focus
97,66,50,39,focus
0,0,2,13,focus
92,57,39,31,focus
0,0,6,16,focus
91,53,32,24,focus
0,0,11,19,focus
84,47,26,20,focus
0,0,14,21,focus
77,39,19,15,focus
44,60,57,47,focus
0,0,0,9,focus
97,66,50,40,focus
0,0,0,12,focus
95,60,41,32,focus
0,0,5,15,focus
89,55,35,27,focus
0,0,11,19,focus
87,48,28,21,focus
0,0,15,22,focus
81,46,25,19,focus
0,16,31,32,focus
0,0,0,0,focus
97,66,45,33,focus
0,0,0,5,focus
94,62,44,33,focus
0,0,4,14,focus
90,56,37,28,focus
0,0,9,18,focus
89,51,30,23,focus
0,0,14,22,focus
82,46,25,20,focus
0,0,17,23,focus
23,0,0,0,focus
99,73,54,39,focus
0,0,0,8,focus
96,65,48,37,focus
0,0,2,13,focus
90,58,39,31,focus
0,0,7,17,focus
91,53,32,25,focus
0,0,12,20,focus
83,47,26,20,focus
0,0,15,22,focus
75,38,19,15,focus
70,80,68,54,focus
0,0,4,17,focus
99,67,54,45,focus
0,0,3,16,focus
95,59,42,34,focus
0,0,6,17,focus
89,54,34,27,focus
0,0,11,20,focus
85,48,27,21,focus
0,0,15,22,focus
81,45,24,18,focus
0,34,42,39,focus
0,0,0,0,focus
96,66,47,35,focus
0,0,0,7,focus
95,62,43,32,focus
0,0,4,13,focus
91,55,36,27,focus
0,0,9,17,focus
90,50,29,21,focus
0,0,14,21,focus
81,46,25,18,focus
0,0,18,24,focus
0,0,0,0,focus
98,69,48,34,focus
0,0,0,4,focus
95,64,46,34,focus
0,0,1,11,focus
91,57,37,28,focus
0,0,6,15,focus
89,52,30,22,focus
0,0,11,19,focus
85,47,25,18,focus
0,0,14,21,focus
74,34,16,12,focus
98,86,70,53,focus
0,0,6,17,focus
98,68,54,44,focus
0,0,3,16,focus
92,59,41,33,focus
0,0,6,16,focus
90,53,32,25,focus
0,0,10,19,focus
84,47,26,19,focus
0,0,14,21,focus
83,44,23,17,focus
39,61,58,48,focus
0,0,0,10,focus
99,65,49,39,focus
0,0,0,11,focus
92,60,41,31,focus
0,0,4,14,focus
90,55,35,26,focus
0,0,10,18,focus
86,49,28,21,focus
0,0,15,22,focus
86,47,25,19,focus
0,18,32,33,focus
0,0,0,0,focus
96,66,45,32,focus
0,0,0,5,focus
95,63,44,32,focus
0,0,4,13,focus
92,56,37,28,focus
0,0,8,17,focus
88,51,30,23,focus
0,0,13,20,focus
82,46,25,19,focus
0,0,16,23,focus
42,10,2,4,focus
97,78,60,45,focus
0,0,2,12,focus
96,65,49,39,focus
0,0,2,14,focus
92,57,38,30,focus
0,0,5,15,focus
91,52,31,23,focus
0,0,10,18,focus
81,46,24,17,focus
0,0,12,19,focus
73,36,16,12,focus
51,65,57,45,focus
0,0,0,9,focus
96,65,49,38,focus
0,0,0,11,focus
94,59,40,31,focus
0,0,4,14,focus
89,53,33,24,focus
0,0,9,17,focus
87,47,26,19,focus
0,0,13,19,focus
80,44,22,16,focus
0,17,30,31,focus
0,0,0,0,focus
96,65,44,31,focus
0,0,0,5,focus
94,62,43,31,focus
0,0,4,13,focus
90,56,37,28,focus
0,0,9,18,focus
90,51,30,23,focus
0,0,14,21,focus
83,46,25,19,focus
0,0,16,23,focus
0,0,0,0,focus
96,69,49,34,focus
0,0,0,6,focus
95,64,47,35,focus
0,0,2,12,focus
92,57,39,30,focus
0,0,6,15,focus
90,52,31,23,focus
0,0,10,18,focus
82,46,24,18,focus
0,0,12,19,focus
76,37,17,12,focus
82,84,68,51,focus
0,0,4,15,focus
98,67,52,43,focus
0,0,2,15,focus
95,59,41,33,focus
0,0,6,17,focus
89,54,34,27,focus
0,0,11,20,focus
84,48,27,21,focus
0,0,14,21,focus
80,44,23,18,focus
0,33,41,38,focus
0,0,0,0,focus
95,65,46,34,focus
0,0,0,7,focus
94,61,42,31,focus
0,0,4,13,focus
92,56,36,27,focus
0,0,9,18,focus
89,51,30,23,focus
0,0,15,22,focus
81,46,26,20,focus
0,0,18,24,focus
0,0,0,0,focus
96,67,46,31,focus
0,0,0,2,focus
94,62,43,30,focus
0,0,0,8,focus
89,55,34,24,focus
0,0,1,9,focus
88,50,26,16,focus
0,0,5,11,focus
85,45,20,12,focus
0,0,8,13,focus
78,40,16,9,focus
72,79,64,47,focus
0,0,0,11,focus
97,66,50,40,focus
0,0,0,12,focus
96,59,41,32,focus
0,0,6,15,focus
92,54,34,26,focus
0,0,11,19,focus
85,48,27,20,focus
0,0,15,22,focus
81,44,23,17,focus
0,22,34,34,focus
0,0,0,0,focus
96,66,46,33,focus
0,0,0,5,focus
95,62,43,31,focus
0,0,3,12,focus
90,56,36,27,focus
0,0,8,17,focus
87,50,28,21,focus
0,0,13,20,focus
81,45,24,17,focus
0,0,16,22,focus
13,0,0,0,focus
95,70,50,35,focus
0,0,0,5,focus
95,65,47,35,focus
0,0,1,11,focus
92,57,38,29,focus
0,0,6,15,focus
89,52,31,23,focus
0,0,12,19,focus
84,47,25,18,focus
0,0,15,21,focus
76,37,17,13,focus
88,87,71,55,focus
0,0,5,17,focus
96,68,54,45,focus
0,0,2,15,focus
93,59,41,33,focus
0,0,5,16,focus
90,53,33,25,focus
0,0,10,19,focus
84,48,26,19,focus
0,0,14,21,focus
82,44,22,16,focus
6,41,46,41,focus
0,0,0,1,focus
97,66,47,36,focus
0,0,0,7,focus
96,62,43,32,focus
0,0,4,13,focus
93,55,35,27,focus
0,0,9,17,focus
88,49,28,21,focus
0,0,14,21,focus
82,46,24,18,focus
0,0,18,24,focus
0,0,0,0,focus
97,68,47,32,focus
0,0,0,3,focus
95,64,46,33,focus
0,0,1,11,focus
89,57,38,28,focus
0,0,6,16,focus
92,52,31,23,focus
0,0,13,20,focus
82,47,25,19,focus
0,0,15,22,focus
70,32,14,11,focus
99,87,71,54,focus
0,0,5,17,focus
99,68,54,45,focus
0,0,3,16,focus
94,58,40,33,focus
0,0,6,16,focus
93,53,33,25,focus
0,0,11,19,focus
84,47,25,19,focus
0,0,14,21,focus
80,43,21,16,focus
32,57,56,46,focus
0,0,0,7,focus
97,66,50,39,focus
0,0,0,10,focus
96,61,42,32,focus
0,0,5,14,focus
91,54,34,26,focus
0,0,10,18,focus
88,49,27,20,focus
0,0,14,21,focus
82,45,23,17,focus
0,11,27,29,focus
0,0,0,0,focus
99,67,45,32,focus
0,0,0,4,focus
96,63,44,32,focus
0,0,3,12,focus
91,56,36,27,focus
0,0,8,16,focus
89,51,29,21,focus
0,0,13,20,focus
84,45,23,17,focus
0,0,15,22,focus
35,1,0,0,focus
99,77,58,42,focus
0,0,0,9,focus
97,66,50,39,focus
0,0,2,13,focus
91,58,39,31,focus
0,0,6,16,focus
92,53,32,24,focus
0,0,12,20,focus
83,47,25,19,focus
0,0,14,21,focus
77,39,19,14,focus
59,72,64,50,focus
0,0,0,12,focus
99,67,52,42,focus
0,0,0,12,focus
96,60,41,32,focus
0,0,5,15,focus
88,54,34,26,focus
0,0,10,19,focus
85,48,26,20,focus
0,0,15,21,focus
83,45,23,17,focus
0,22,35,34,focus
0,0,0,0,focus
97,66,46,33,focus
0,0,0,5,focus
95,62,43,32,focus
0,0,3,12,focus
91,56,36,27,focus
0,0,8,17,focus
91,50,29,21,focus
0,0,14,21,focus
82,46,24,18,focus
0,0,17,23,focus
11,0,0,0,focus
98,71,51,36,focus
0,0,0,5,focus
95,65,47,35,focus
0,0,2,12,focus
92,57,38,29,focus
0,0,6,15,focus
91,52,31,23,focus
0,0,12,19,focus
85,47,25,18,focus
0,0,15,22,focus
76,37,17,13,focus
87,87,71,55,focus
0,0,5,17,focus
97,68,55,45,focus
0,0,2,15,focus
94,59,41,33,focus
0,0,6,16,focus
90,54,33,25,focus
0,0,11,19,focus
85,48,26,19,focus
0,0,15,21,focus
83,44,23,17,focus
6,40,46,41,focus
0,0,0,1,focus
97,66,47,36,focus
0,0,0,7,focus
97,62,43,32,focus
0,0,4,13,focus
91,56,36,27,focus
0,0,9,18,focus
90,50,28,21,focus
0,0,14,21,focus
83,46,24,18,focus
0,0,18,24,focus
0,0,0,0,focus
97,69,47,32,focus
0,0,0,3,focus
95,64,46,34,focus
0,0,2,11,focus
92,57,38,29,focus
0,0,7,16,focus
92,52,31,23,focus
0,0,12,20,focus
83,47,25,19,focus
0,0,15,22,focus
73,34,16,12,focus
99,88,72,55,focus
0,0,6,18,focus
98,68,55,46,focus
0,0,3,16,focus
93,59,41,33,focus
0,0,6,17,focus
93,53,33,25,focus
0,0,11,19,focus
88,48,26,19,focus
0,0,15,22,focus
80,43,22,16,focus
32,57,56,47,focus
0,0,0,7,focus
99,66,50,39,focus
0,0,0,10,focus
96,61,42,32,focus
0,0,5,14,focus
91,55,35,26,focus
0,0,10,18,focus
89,49,27,20,focus
0,0,15,21,focus
83,45,23,17,focus
0,11,28,30,focus
0,0,0,0,focus
99,67,45,32,focus
0,0,0,3,focus
95,63,44,32,focus
0,0,3,12,focus
91,56,37,28,focus
0,0,8,17,focus
89,51,29,22,focus
0,0,13,20,focus
83,45,24,18,focus
0,0,15,22,focus
38,4,0,1,focus
100,78,59,43,focus
0,0,0,10,focus
99,66,50,39,focus
0,0,3,14,focus
90,57,39,31,focus
0,0,6,16,focus
90,53,32,24,focus
0,0,12,20,focus
84,47,25,19,focus
0,0,14,21,focus
78,38,18,14,focus
74,83,70,54,focus
0,0,4,16,focus
98,68,54,45,focus
0,0,2,15,focus
92,59,41,33,focus
0,0,5,16,focus
91,54,33,25,focus
0,0,10,19,focus
85,48,26,19,focus
0,0,15,21,focus
82,44,22,17,focus
0,30,40,37,focus
0,0,0,0,focus
97,66,46,34,focus
0,0,0,6,focus
97,62,43,32,focus
0,0,4,13,focus
93,56,36,27,focus
0,0,9,17,focus
87,50,28,21,focus
0,0,14,21,focus
82,46,24,18,focus
0,0,17,23,focus
0,0,0,0,focus
98,69,48,33,focus
0,0,0,3,focus
95,64,46,34,focus
0,0,1,11,focus
93,57,38,29,focus
0,0,7,16,focus
90,52,31,23,focus
0,0,12,20,focus
85,47,25,19,focus
0,0,15,22,focus
75,36,17,13,focus
92,88,72,55,focus
0,0,6,18,focus
97,69,55,46,focus
0,0,3,16,focus
93,59,41,34,focus
0,0,6,17,focus
92,54,33,26,focus
0,0,11,19,focus
86,48,26,19,focus
0,0,15,22,focus
83,45,23,17,focus
10,45,49,43,focus
0,0,0,3,focus
99,66,48,37,focus
0,0,0,8,focus
97,62,43,32,focus
0,0,5,14,focus
92,55,35,27,focus
0,0,9,18,focus
88,49,28,20,focus
0,0,14,21,focus
83,46,24,18,focus
0,0,20,25,focus
0,0,0,0,focus
97,68,46,31,focus
0,0,0,3,focus
95,64,46,33,focus
0,0,2,11,focus
93,57,38,28,focus
0,0,7,16,focus
87,52,31,22,focus
0,0,13,20,focus
83,46,25,18,focus
0,0,15,22,focus
69,29,12,10,focus
101,87,69,52,focus
0,0,5,16,focus
98,68,54,44,focus
0,0,3,16,focus
93,58,40,32,focus
0,0,6,16,focus
93,53,32,24,focus
0,0,11,19,focus
84,47,25,19,focus
0,0,15,21,focus
79,42,21,15,focus
54,70,64,51,focus
0,0,0,12,focus
98,67,52,42,focus
0,0,0,12,focus
95,60,41,32,focus
0,0,5,15,focus
93,54,34,26,focus
0,0,10,19,focus
87,49,27,20,focus
0,0,15,22,focus
81,45,23,17,focus
0,21,34,33,focus
0,0,0,0,focus
98,67,46,33,focus
0,0,0,5,focus
98,63,44,32,focus
0,0,4,13,focus
90,56,36,27,focus
0,0,8,17,focus
89,50,29,21,focus
0,0,14,21,focus
83,45,23,17,focus
0,0,16,22,focus
19,0,0,0,focus
100,73,53,38,focus
0,0,0,6,focus
97,65,48,36,focus
0,0,2,13,focus
93,58,39,30,focus
0,0,7,16,focus
92,53,32,24,focus
0,0,13,20,focus
84,47,25,19,focus
0,0,15,22,focus
74,36,16,13,focus
90,88,72,55,focus
0,0,6,17,focus
98,68,55,45,focus
0,0,3,16,focus
95,59,41,33,focus
0,0,6,16,focus
92,54,33,25,focus
0,0,11,19,focus
85,48,26,19,focus
0,0,15,21,focus
81,45,22,16,focus
8,44,48,42,focus
0,0,0,3,focus
97,67,48,37,focus
0,0,0,8,focus
95,62,43,32,focus
0,0,4,13,focus
94,56,36,27,focus
0,0,9,18,focus
87,50,28,21,focus
0,0,14,21,focus
83,46,24,18,focus
0,0,18,24,focus
0,0,0,0,focus
98,68,47,32,focus
0,0,0,3,focus
95,64,46,33,focus
0,0,2,11,focus
92,57,38,28,focus
0,0,7,16,focus
92,52,31,23,focus
0,0,12,20,focus
85,47,25,19,focus
0,0,15,22,focus
71,33,15,12,focus
99,87,71,54,focus
0,0,6,17,focus
97,68,55,45,focus
0,0,3,16,focus
94,59,41,33,focus
0,0,6,16,focus
91,53,32,25,focus
0,0,11,19,focus
88,47,25,19,focus
0,0,15,21,focus
80,43,21,16,focus
28,55,54,46,focus
0,0,0,6,focus
100,67,50,39,focus
0,0,0,10,focus
95,61,42,32,focus
0,0,5,15,focus
90,54,34,26,focus
0,0,9,18,focus
89,49,27,20,focus
0,0,14,21,focus
85,46,24,17,focus
0,9,27,29,focus
0,0,0,0,focus
97,67,46,32,focus
0,0,0,3,focus
97,63,45,32,focus
0,0,3,12,focus
93,56,37,28,focus
0,0,8,17,focus
91,51,30,22,focus
0,0,13,20,focus
82,46,24,18,focus
0,0,15,22,focus
52,16,4,5,focus
98,82,64,47,focus
0,0,2,13,focus
97,67,52,42,focus
0,0,3,15,focus
93,58,40,32,focus
0,0,6,16,focus
92,53,32,24,focus
0,0,11,20,focus
84,47,25,19,focus
0,0,14,21,focus
79,41,20,15,focus
